LineID,SalesID,ItemNo,Quantity,LinePrice,ProfitMargin,Tax
SL02663,S0351,P078,2,165.36,13.72,11.09
SL02664,S0351,P003,9,709.02,27.5,11.04
SL02665,S0351,P036,2,352.3,9.51,6.41
SL02666,S0351,P129,7,924.84,24.21,7.59
SL02667,S0351,P139,6,934.26,6.61,9.45
SL02668,S0352,P062,8,494.0,10.32,14.64
SL02669,S0352,P146,2,222.44,11.96,5.5
SL02670,S0352,P007,3,331.59,28.71,6.89
SL02671,S0352,P100,4,110.96,13.0,5.41
SL02672,S0352,P186,10,1900.4,24.36,5.81
SL02673,S0352,P159,6,335.16,24.74,17.72
SL02674,S0352,P041,4,788.84,6.35,16.28
SL02675,S0352,P016,7,147.07,11.75,13.26
SL02676,S0352,P105,2,112.72,8.54,8.56
SL02677,S0353,P193,5,453.9,26.84,10.87
SL02678,S0353,P025,7,79.59,18.12,13.71
SL02679,S0353,P155,5,369.6,9.6,5.7
SL02680,S0353,P193,7,635.46,13.55,14.79
SL02681,S0353,P136,3,571.29,9.97,17.25
SL02682,S0354,P070,8,733.28,18.39,15.19
SL02683,S0354,P030,7,195.44,13.87,14.01
SL02684,S0354,P077,7,424.83,25.58,12.29
SL02685,S0354,P092,10,1063.5,9.96,14.4
SL02686,S0354,P078,10,826.8,20.41,9.21
SL02687,S0354,P015,6,1119.18,5.35,16.65
SL02688,S0354,P006,3,369.96,17.49,9.11
SL02689,S0354,P144,7,205.52,11.57,14.39
SL02690,S0355,P016,3,63.03,20.86,13.31
SL02691,S0355,P153,10,712.4,7.44,7.84
SL02692,S0355,P147,4,424.52,15.5,12.1
SL02693,S0355,P052,3,166.05,20.02,7.81
SL02694,S0355,P179,4,478.52,28.81,17.63
SL02695,S0355,P188,10,430.2,28.88,9.81
SL02696,S0355,P028,6,304.2,5.4,16.66
SL02697,S0355,P007,9,994.77,25.48,6.62
SL02698,S0356,P142,8,682.88,15.35,9.57
SL02699,S0356,P026,9,481.5,15.65,17.66
SL02700,S0356,P108,6,117.24,7.83,7.29
SL02701,S0356,P126,7,1033.13,14.33,12.19
SL02702,S0356,P161,3,285.45,18.57,9.96
SL02703,S0356,P134,7,1399.86,20.85,14.13
SL02704,S0356,P054,2,194.14,29.88,15.48
SL02705,S0356,P136,2,380.86,7.24,5.21
SL02706,S0357,P175,2,351.64,17.41,14.77
SL02707,S0357,P061,9,1611.45,7.49,10.77
SL02708,S0357,P115,10,621.7,25.15,13.68
SL02709,S0357,P048,7,607.04,10.3,15.1
SL02710,S0357,P122,9,905.67,14.53,7.54
SL02711,S0357,P060,8,1507.2,28.76,9.56
SL02712,S0357,P159,8,446.88,15.32,15.67
SL02713,S0357,P184,7,465.5,5.19,9.87
SL02714,S0358,P038,9,1674.09,12.09,16.43
SL02715,S0358,P165,5,384.2,12.68,16.73
SL02716,S0358,P080,7,475.93,21.83,5.05
SL02717,S0358,P017,7,183.89,5.82,5.34
SL02718,S0358,P010,6,555.66,26.02,11.75
SL02719,S0358,P094,10,464.5,12.94,7.22
SL02720,S0359,P025,7,79.59,11.05,17.66
SL02721,S0359,P020,4,772.92,20.41,10.11
SL02722,S0359,P072,1,49.91,25.03,12.51
SL02723,S0359,P116,3,163.65,28.48,10.08
SL02724,S0359,P167,3,209.85,15.08,9.14
SL02725,S0359,P035,3,270.48,15.94,6.29
SL02726,S0359,P190,3,196.02,17.61,13.21
SL02727,S0359,P110,7,1333.57,26.08,13.16
SL02728,S0359,P102,5,93.9,25.93,7.07
SL02729,S0360,P074,4,743.6,7.33,5.33
SL02730,S0360,P163,1,136.15,20.72,12.71
SL02731,S0360,P019,1,60.36,20.45,12.07
SL02732,S0360,P108,2,39.08,19.29,5.33
SL02733,S0360,P089,3,434.01,29.59,13.25
SL02734,S0360,P186,6,1140.24,9.66,13.48
SL02735,S0360,P111,4,671.24,12.42,11.96
SL02736,S0361,P040,7,1270.22,24.26,13.57
SL02737,S0361,P041,5,986.05,7.07,6.87
SL02738,S0361,P191,1,143.57,20.96,12.53
SL02739,S0361,P037,2,39.22,7.77,17.05
SL02740,S0361,P185,2,236.08,7.68,8.67
SL02741,S0361,P141,3,359.85,7.32,11.43
SL02742,S0362,P090,4,316.8,14.77,11.38
SL02743,S0362,P171,1,53.22,15.34,11.32
SL02744,S0362,P102,2,37.56,10.26,10.46
SL02745,S0362,P047,6,138.12,20.84,10.86
SL02746,S0362,P119,3,218.61,9.5,5.13
SL02747,S0362,P044,3,360.12,21.49,13.21
SL02748,S0362,P009,1,156.03,7.93,9.46
SL02749,S0363,P149,8,1046.08,29.87,12.8
SL02750,S0363,P018,1,34.39,8.96,14.64
SL02751,S0363,P044,2,240.08,9.82,5.38
SL02752,S0363,P007,1,110.53,17.95,14.89
SL02753,S0363,P051,4,750.36,26.67,6.49
SL02754,S0363,P072,4,199.64,5.74,6.8
SL02755,S0363,P128,2,244.92,23.19,17.22
SL02756,S0364,P070,5,458.3,17.04,17.39
SL02757,S0364,P163,6,816.9,22.7,13.48
SL02758,S0364,P107,8,412.64,23.63,11.45
SL02759,S0364,P010,9,833.49,28.66,16.99
SL02760,S0364,P197,5,714.75,9.32,13.93
SL02761,S0364,P076,5,793.25,29.05,6.34
SL02762,S0364,P074,10,1859.0,12.79,15.32
SL02763,S0365,P083,8,1055.04,15.84,10.8
SL02764,S0365,P171,10,532.2,23.68,15.61
SL02765,S0365,P165,10,768.4,7.69,9.98
SL02766,S0365,P013,4,156.16,19.18,9.86
SL02767,S0365,P128,2,244.92,16.24,16.56
SL02768,S0365,P112,9,1361.61,11.33,10.33
SL02769,S0365,P105,10,563.6,25.67,13.39
SL02770,S0365,P188,9,387.18,13.81,5.39
SL02771,S0365,P018,3,103.17,25.23,10.58
SL02772,S0365,P125,3,46.53,13.94,5.94
SL02773,S0366,P100,6,166.44,14.3,15.13
SL02774,S0366,P024,2,243.56,5.24,13.95
SL02775,S0366,P038,6,1116.06,10.34,12.38
SL02776,S0366,P098,6,642.72,27.47,12.3
SL02777,S0366,P031,7,633.36,12.09,7.76
SL02778,S0366,P002,4,607.72,7.57,8.61
SL02779,S0366,P027,10,234.6,28.66,15.5
SL02780,S0366,P182,2,250.4,19.35,13.4
SL02781,S0366,P105,7,394.52,12.94,9.16
SL02782,S0366,P172,4,578.08,6.24,11.42
SL02783,S0367,P099,5,675.9,15.53,6.61
SL02784,S0367,P085,3,360.93,20.04,12.69
SL02785,S0367,P102,4,75.12,19.41,8.71
SL02786,S0367,P088,10,1809.1,29.7,16.85
SL02787,S0367,P078,5,413.4,8.28,17.57
SL02788,S0368,P017,9,236.43,27.95,5.51
SL02789,S0368,P064,1,57.71,6.74,6.24
SL02790,S0368,P063,7,340.76,23.08,8.57
SL02791,S0368,P169,6,886.02,15.01,12.23
SL02792,S0368,P112,6,907.74,17.35,5.61
SL02793,S0369,P162,8,416.8,17.33,13.33
SL02794,S0369,P179,2,239.26,26.08,17.19
SL02795,S0369,P121,2,345.56,5.73,5.62
SL02796,S0369,P110,1,190.51,8.47,17.92
SL02797,S0369,P025,7,79.59,10.66,6.14
SL02798,S0369,P087,6,557.46,25.4,11.99
SL02799,S0369,P005,1,129.21,28.35,16.28
SL02800,S0370,P120,1,49.3,7.77,17.31
SL02801,S0370,P013,2,78.08,11.59,13.94
SL02802,S0370,P115,7,435.19,11.75,7.21
SL02803,S0370,P164,3,272.55,19.59,6.56
SL02804,S0370,P073,6,463.2,26.55,14.79
SL02805,S0370,P110,7,1333.57,20.92,13.69
SL02806,S0370,P065,9,1174.59,18.19,12.51
SL02807,S0371,P073,8,617.6,29.41,9.18
SL02808,S0371,P082,8,503.44,10.65,8.43
SL02809,S0371,P198,5,465.85,22.78,9.59
SL02810,S0371,P064,4,230.84,21.49,14.56
SL02811,S0371,P095,4,507.8,22.37,5.98
SL02812,S0371,P132,8,1223.04,6.51,5.17
SL02813,S0371,P088,4,723.64,16.7,10.01
SL02814,S0371,P109,8,282.64,7.61,7.71
SL02815,S0371,P029,10,561.7,24.04,11.68
SL02816,S0371,P081,6,87.0,24.01,9.05
SL02817,S0372,P150,3,278.22,26.2,6.37
SL02818,S0372,P124,3,308.28,10.47,9.73
SL02819,S0372,P063,8,389.44,26.7,11.68
SL02820,S0372,P069,7,795.62,9.7,8.61
SL02821,S0372,P176,3,302.88,22.16,17.37
SL02822,S0372,P004,10,272.7,21.21,6.91
SL02823,S0372,P139,2,311.42,23.63,8.13
SL02824,S0372,P176,8,807.68,9.68,5.37
SL02825,S0373,P056,9,1685.88,16.32,8.45
SL02826,S0373,P011,9,1751.94,7.1,10.61
SL02827,S0373,P145,3,483.84,14.92,10.6
SL02828,S0373,P111,6,1006.86,6.33,8.54
SL02829,S0373,P090,2,158.4,6.23,9.97
SL02830,S0373,P109,7,247.31,9.85,7.46
SL02831,S0373,P100,3,83.22,19.85,11.88
SL02832,S0373,P068,8,932.56,17.97,6.42
SL02833,S0373,P187,1,60.28,21.16,17.47
SL02834,S0373,P182,4,500.8,7.88,16.64
SL02835,S0374,P161,5,475.75,10.97,11.92
SL02836,S0374,P086,5,616.75,10.66,13.06
SL02837,S0374,P064,7,403.97,14.8,6.32
SL02838,S0374,P112,5,756.45,17.38,7.22
SL02839,S0374,P184,4,266.0,13.69,8.74
SL02840,S0374,P159,10,558.6,12.2,5.04
SL02841,S0374,P105,3,169.08,17.58,14.11
SL02842,S0374,P185,8,944.32,23.48,16.08
SL02843,S0374,P139,4,622.84,9.26,13.86
SL02844,S0375,P189,3,262.86,13.3,10.92
SL02845,S0375,P049,1,119.99,21.65,10.56
SL02846,S0375,P127,1,196.34,9.44,8.43
SL02847,S0375,P091,2,256.8,9.27,14.88
SL02848,S0375,P177,1,57.97,19.85,17.6
SL02849,S0375,P169,10,1476.7,5.03,16.35
SL02850,S0376,P095,2,253.9,6.13,5.23
SL02851,S0376,P043,5,197.05,25.88,11.83
SL02852,S0376,P137,3,165.96,23.87,15.08
SL02853,S0376,P014,2,247.6,12.62,14.57
SL02854,S0376,P158,8,924.8,17.27,9.56
SL02855,S0376,P167,9,629.55,11.43,11.32
SL02856,S0376,P074,6,1115.4,16.47,15.76
SL02857,S0376,P005,5,646.05,22.75,16.59
SL02858,S0377,P062,10,617.5,17.11,8.51
SL02859,S0377,P052,9,498.15,23.21,5.27
SL02860,S0377,P146,7,778.54,26.41,13.57
SL02861,S0377,P050,3,268.95,13.93,5.4
SL02862,S0377,P148,10,1662.4,23.53,17.65
SL02863,S0377,P150,6,556.44,10.16,6.16
SL02864,S0377,P148,7,1163.68,20.97,17.55
SL02865,S0377,P080,9,611.91,27.48,10.84
SL02866,S0377,P197,9,1286.55,9.37,16.83
SL02867,S0377,P120,6,295.8,27.2,10.08
SL02868,S0378,P002,5,759.65,12.73,5.53
SL02869,S0378,P051,9,1688.31,22.55,15.84
SL02870,S0378,P169,2,295.34,15.84,10.92
SL02871,S0378,P005,6,775.26,12.21,17.6
SL02872,S0378,P077,8,485.52,28.18,6.91
SL02873,S0378,P030,3,83.76,18.08,8.77
SL02874,S0378,P112,9,1361.61,21.61,8.95
SL02875,S0378,P072,5,249.55,6.62,8.83
SL02876,S0379,P177,1,57.97,10.43,15.73
SL02877,S0379,P194,2,365.2,6.33,8.98
SL02878,S0379,P192,7,1298.78,13.81,15.84
SL02879,S0379,P092,1,106.35,11.29,9.55
SL02880,S0379,P141,5,599.75,24.63,11.53
SL02881,S0379,P169,9,1329.03,8.88,6.12
SL02882,S0379,P006,5,616.6,8.57,14.53
SL02883,S0379,P040,7,1270.22,19.63,6.05
SL02884,S0380,P052,1,55.35,16.83,9.61
SL02885,S0380,P059,7,958.23,15.56,17.57
SL02886,S0380,P028,2,101.4,27.33,16.96
SL02887,S0380,P164,10,908.5,12.77,12.33
SL02888,S0380,P114,6,933.0,25.11,6.81
SL02889,S0380,P120,4,197.2,11.25,10.41
SL02890,S0381,P153,5,356.2,12.62,8.87
SL02891,S0381,P057,8,641.68,18.65,9.89
SL02892,S0381,P058,7,883.54,7.4,11.85
SL02893,S0381,P062,6,370.5,17.6,13.91
SL02894,S0381,P090,6,475.2,16.71,10.56
SL02895,S0381,P147,7,742.91,29.04,11.0
SL02896,S0382,P092,1,106.35,28.94,10.47
SL02897,S0382,P057,3,240.63,20.38,8.93
SL02898,S0382,P169,4,590.68,19.51,9.85
SL02899,S0382,P196,10,934.4,18.58,12.35
SL02900,S0382,P071,5,904.05,6.34,15.99
SL02901,S0382,P124,3,308.28,15.07,5.08
SL02902,S0382,P103,9,868.77,16.51,5.71
SL02903,S0382,P051,1,187.59,11.75,17.82
SL02904,S0382,P153,2,142.48,13.34,6.27
SL02905,S0383,P189,10,876.2,17.04,9.31
SL02906,S0383,P056,1,187.32,8.04,12.6
SL02907,S0383,P196,9,840.96,23.48,5.69
SL02908,S0383,P119,4,291.48,17.91,12.31
SL02909,S0383,P176,8,807.68,8.41,16.64
SL02910,S0383,P168,3,139.17,12.52,9.04
SL02911,S0383,P012,1,175.4,25.14,13.11
SL02912,S0384,P077,2,121.38,6.68,6.99
SL02913,S0384,P142,2,170.72,18.0,8.21
SL02914,S0384,P199,2,299.12,16.84,15.83
SL02915,S0384,P182,8,1001.6,14.77,17.04
SL02916,S0384,P038,5,930.05,15.11,17.78
SL02917,S0384,P084,4,753.84,26.04,12.11
SL02918,S0385,P130,8,156.4,26.48,13.02
SL02919,S0385,P094,7,325.15,8.66,5.28
SL02920,S0385,P164,3,272.55,25.46,13.55
SL02921,S0385,P157,3,189.42,17.79,14.1
SL02922,S0385,P008,4,557.0,16.9,8.77
SL02923,S0385,P076,2,317.3,28.98,11.41
SL02924,S0385,P180,5,191.75,14.78,14.07
SL02925,S0385,P169,2,295.34,16.6,15.58
SL02926,S0385,P074,3,557.7,5.7,10.94
SL02927,S0386,P088,7,1266.37,5.28,8.94
SL02928,S0386,P197,10,1429.5,16.11,16.81
SL02929,S0386,P191,6,861.42,29.07,11.08
SL02930,S0386,P008,8,1114.0,11.92,17.76
SL02931,S0386,P064,6,346.26,17.52,16.19
SL02932,S0386,P167,4,279.8,13.72,14.18
SL02933,S0386,P016,7,147.07,17.83,7.27
SL02934,S0386,P148,3,498.72,13.8,14.35
SL02935,S0386,P176,6,605.76,16.49,16.16
SL02936,S0387,P077,5,303.45,24.62,13.56
SL02937,S0387,P147,7,742.91,6.71,15.91
SL02938,S0387,P156,8,821.04,14.41,11.13
SL02939,S0387,P104,3,439.47,19.4,17.06
SL02940,S0387,P018,9,309.51,11.48,14.07
SL02941,S0387,P034,10,464.0,28.88,9.53
SL02942,S0388,P099,7,946.26,6.69,5.38
SL02943,S0388,P011,3,583.98,10.79,13.65
SL02944,S0388,P128,8,979.68,28.36,11.19
SL02945,S0388,P084,4,753.84,29.53,15.51
SL02946,S0388,P191,4,574.28,7.64,16.45
SL02947,S0388,P137,7,387.24,23.9,10.46
SL02948,S0388,P156,2,205.26,6.55,8.26
SL02949,S0388,P186,1,190.04,26.17,5.95
SL02950,S0388,P103,6,579.18,20.16,15.93
SL02951,S0389,P042,6,542.22,7.69,10.84
SL02952,S0389,P069,3,340.98,29.72,12.46
SL02953,S0389,P151,4,508.08,9.89,11.38
SL02954,S0389,P077,5,303.45,10.64,14.65
SL02955,S0389,P132,7,1070.16,25.35,15.51
SL02956,S0389,P200,4,109.4,7.15,5.32
SL02957,S0390,P082,2,125.86,10.09,15.53
SL02958,S0390,P153,1,71.24,13.99,10.3
SL02959,S0390,P170,9,1766.7,26.61,9.43
SL02960,S0390,P002,9,1367.37,17.4,15.82
SL02961,S0390,P196,10,934.4,25.69,11.51
SL02962,S0390,P167,6,419.7,20.46,12.26
SL02963,S0390,P096,3,203.22,25.04,10.71
SL02964,S0390,P005,7,904.47,26.85,12.4
SL02965,S0390,P095,3,380.85,24.56,8.88
SL02966,S0390,P062,2,123.5,17.47,5.67
SL02967,S0391,P040,6,1088.76,5.56,15.68
SL02968,S0391,P047,5,115.1,28.06,8.27
SL02969,S0391,P017,6,157.62,6.7,16.33
SL02970,S0391,P125,5,77.55,6.87,12.48
SL02971,S0391,P178,9,1495.8,28.3,11.5
SL02972,S0391,P039,7,610.54,20.47,12.1
SL02973,S0391,P033,2,173.0,19.57,17.18
SL02974,S0391,P088,5,904.55,21.33,5.42
SL02975,S0391,P198,7,652.19,11.52,9.35
SL02976,S0392,P189,3,262.86,10.11,15.62
SL02977,S0392,P050,6,537.9,28.1,13.62
SL02978,S0392,P126,1,147.59,10.89,5.95
SL02979,S0392,P124,10,1027.6,27.61,14.14
SL02980,S0392,P060,1,188.4,13.65,5.92
SL02981,S0393,P043,10,394.1,23.48,17.08
SL02982,S0393,P010,9,833.49,16.97,6.68
SL02983,S0393,P063,1,48.68,7.6,11.46
SL02984,S0393,P081,4,58.0,21.26,10.61
SL02985,S0393,P121,5,863.9,24.54,16.39
SL02986,S0393,P167,4,279.8,5.54,5.72
SL02987,S0393,P134,4,799.92,18.35,16.18
SL02988,S0393,P027,1,23.46,18.81,5.68
SL02989,S0394,P188,3,129.06,15.74,10.55
SL02990,S0394,P188,3,129.06,7.89,6.53
SL02991,S0394,P176,10,1009.6,29.56,9.78
SL02992,S0394,P144,4,117.44,13.58,16.93
SL02993,S0394,P026,4,214.0,10.8,12.65
SL02994,S0394,P154,4,710.04,15.33,14.78
SL02995,S0394,P103,9,868.77,19.2,17.88
SL02996,S0394,P074,1,185.9,26.83,8.25
SL02997,S0395,P018,2,68.78,6.42,10.7
SL02998,S0395,P074,5,929.5,6.09,9.55
SL02999,S0395,P165,4,307.36,29.95,6.69
SL03000,S0395,P019,7,422.52,16.97,6.59
SL03001,S0395,P132,2,305.76,6.91,17.2
SL03002,S0396,P045,8,166.88,22.63,15.57
SL03003,S0396,P164,4,363.4,16.09,8.94
SL03004,S0396,P156,6,615.78,24.51,8.8
SL03005,S0396,P086,4,493.4,18.17,8.48
SL03006,S0396,P181,9,1789.56,17.59,5.7
SL03007,S0396,P166,7,404.39,22.64,13.08
SL03008,S0397,P002,2,303.86,10.09,6.78
SL03009,S0397,P149,9,1176.84,10.76,14.64
SL03010,S0397,P192,4,742.16,8.07,14.42
SL03011,S0397,P097,3,295.05,5.9,8.06
SL03012,S0397,P128,8,979.68,21.25,10.9
SL03013,S0397,P149,2,261.52,5.53,15.87
SL03014,S0397,P178,5,831.0,11.95,9.99
SL03015,S0398,P177,1,57.97,11.98,12.93
SL03016,S0398,P101,8,421.44,5.47,9.97
SL03017,S0398,P134,8,1599.84,6.11,7.67
SL03018,S0398,P091,3,385.2,21.5,11.92
SL03019,S0398,P173,5,975.6,5.78,14.92
SL03020,S0399,P021,10,1454.6,23.86,9.37
SL03021,S0399,P061,5,895.25,25.26,12.68
SL03022,S0399,P133,1,168.63,13.52,15.78
SL03023,S0399,P061,7,1253.35,26.64,15.17
SL03024,S0399,P150,1,92.74,25.18,12.19
SL03025,S0400,P101,5,263.4,26.46,17.19
SL03026,S0400,P136,8,1523.44,15.6,14.35
SL03027,S0400,P181,9,1789.56,11.5,17.48
SL03028,S0400,P080,8,543.92,23.64,17.02
SL03029,S0400,P177,3,173.91,27.69,8.65
SL03030,S0400,P058,5,631.1,7.14,8.25
SL03031,S0400,P111,9,1510.29,12.4,12.42
SL03032,S0400,P162,1,52.1,20.39,9.7
SL03033,S0400,P133,5,843.15,24.56,15.53
SL03034,S0400,P029,10,561.7,5.31,8.99
SL03035,S0401,P139,6,934.26,25.9,16.02
SL03036,S0401,P119,8,582.96,16.57,10.72
SL03037,S0401,P160,8,1129.76,5.93,9.66
SL03038,S0401,P008,9,1253.25,10.45,5.76
SL03039,S0401,P071,2,361.62,11.91,12.93
SL03040,S0401,P076,6,951.9,28.83,10.73
SL03041,S0401,P039,5,436.1,24.15,8.59
SL03042,S0401,P102,8,150.24,8.18,13.19
SL03043,S0401,P157,3,189.42,26.78,13.53
SL03044,S0401,P124,4,411.04,7.86,5.5
SL03045,S0402,P137,9,497.88,26.51,12.54
SL03046,S0402,P171,1,53.22,18.84,7.96
SL03047,S0402,P165,5,384.2,29.38,5.21
SL03048,S0402,P012,6,1052.4,18.51,5.58
SL03049,S0402,P016,4,84.04,13.74,6.01
SL03050,S0402,P099,8,1081.44,7.83,6.01
SL03051,S0402,P062,4,247.0,13.14,9.83
SL03052,S0402,P019,7,422.52,6.78,10.54
SL03053,S0402,P009,5,780.15,8.58,9.25
SL03054,S0402,P042,6,542.22,13.37,10.31
SL03055,S0403,P110,6,1143.06,16.77,17.66
SL03056,S0403,P185,10,1180.4,5.78,9.79
SL03057,S0403,P106,5,898.05,28.26,16.85
SL03058,S0403,P116,1,54.55,7.66,7.75
SL03059,S0403,P075,6,1064.82,17.77,15.15
SL03060,S0403,P152,9,884.97,24.59,14.27
SL03061,S0403,P181,4,795.36,14.47,12.57
SL03062,S0403,P081,3,43.5,14.53,17.97
SL03063,S0403,P056,2,374.64,28.88,17.46
SL03064,S0403,P050,4,358.6,19.14,17.97
SL03065,S0404,P077,9,546.21,23.35,12.01
SL03066,S0404,P064,2,115.42,26.19,11.86
SL03067,S0404,P133,1,168.63,20.18,13.57
SL03068,S0404,P126,9,1328.31,16.03,8.5
SL03069,S0404,P059,10,1368.9,12.33,8.17
SL03070,S0404,P067,4,162.8,24.98,17.71
SL03071,S0404,P125,4,62.04,16.4,14.73
SL03072,S0404,P060,2,376.8,22.33,10.79
SL03073,S0404,P017,7,183.89,14.05,9.58
SL03074,S0404,P174,9,1180.8,6.91,9.71
SL03075,S0405,P109,10,353.3,10.76,15.22
SL03076,S0405,P001,4,227.44,19.23,15.75
SL03077,S0405,P176,3,302.88,28.14,8.18
SL03078,S0405,P124,7,719.32,21.85,13.66
SL03079,S0405,P097,10,983.5,11.51,8.73
SL03080,S0405,P033,6,519.0,7.95,10.31
SL03081,S0405,P115,9,559.53,29.58,12.49
SL03082,S0405,P089,4,578.68,27.5,16.39
SL03083,S0406,P019,3,181.08,8.02,8.42
SL03084,S0406,P197,9,1286.55,22.78,11.11
SL03085,S0406,P191,2,287.14,8.16,5.44
SL03086,S0406,P152,7,688.31,5.6,7.17
SL03087,S0406,P017,2,52.54,8.31,16.27
SL03088,S0407,P076,7,1110.55,13.86,10.23
SL03089,S0407,P100,9,249.66,11.04,8.81
SL03090,S0407,P048,6,520.32,27.44,16.68
SL03091,S0407,P123,10,1531.6,20.22,6.4
SL03092,S0407,P167,1,69.95,6.84,16.97
SL03093,S0407,P147,8,849.04,27.77,13.2
SL03094,S0407,P037,7,137.27,12.23,11.2
SL03095,S0407,P089,3,434.01,23.34,14.41
SL03096,S0408,P185,9,1062.36,7.09,16.64
SL03097,S0408,P088,10,1809.1,19.83,13.76
SL03098,S0408,P141,8,959.6,14.48,10.7
SL03099,S0408,P123,9,1378.44,23.06,8.63
SL03100,S0408,P198,2,186.34,10.81,11.41
SL03101,S0408,P168,1,46.39,19.1,16.66
SL03102,S0408,P136,10,1904.3,17.71,17.06
SL03103,S0408,P056,5,936.6,13.07,9.14
SL03104,S0408,P137,3,165.96,28.84,5.55
SL03105,S0409,P041,4,788.84,15.76,8.62
SL03106,S0409,P020,10,1932.3,12.86,9.52
SL03107,S0409,P049,3,359.97,7.96,8.56
SL03108,S0409,P053,8,774.96,10.59,7.2
SL03109,S0409,P118,5,721.1,29.72,14.8
SL03110,S0409,P092,4,425.4,21.66,6.83
SL03111,S0409,P096,4,270.96,18.8,11.61
SL03112,S0409,P116,3,163.65,5.68,16.73
SL03113,S0409,P177,9,521.73,18.45,7.54
SL03114,S0409,P067,8,325.6,25.81,5.34
SL03115,S0410,P012,5,877.0,28.55,12.43
SL03116,S0410,P024,8,974.24,18.02,15.8
SL03117,S0410,P164,5,454.25,27.95,14.31
SL03118,S0410,P004,2,54.54,16.11,10.62
SL03119,S0410,P029,5,280.85,7.17,6.78
SL03120,S0410,P162,5,260.5,23.29,6.51
SL03121,S0411,P168,2,92.78,23.61,7.89
SL03122,S0411,P146,2,222.44,13.18,11.59
SL03123,S0411,P159,5,279.3,16.34,14.56
SL03124,S0411,P054,2,194.14,22.67,9.09
SL03125,S0411,P016,1,21.01,15.83,17.12
SL03126,S0411,P107,9,464.22,12.94,15.94
SL03127,S0411,P181,1,198.84,28.73,13.15
SL03128,S0412,P038,3,558.03,19.66,16.34
SL03129,S0412,P158,4,462.4,21.83,8.45
SL03130,S0412,P027,3,70.38,17.11,7.43
SL03131,S0412,P145,8,1290.24,12.06,7.58
SL03132,S0412,P061,2,358.1,28.77,16.14
SL03133,S0412,P122,4,402.52,5.08,5.87
SL03134,S0413,P174,10,1312.0,10.21,7.32
SL03135,S0413,P126,7,1033.13,22.2,12.97
SL03136,S0413,P161,10,951.5,10.87,9.53
SL03137,S0413,P005,9,1162.89,21.42,7.34
SL03138,S0413,P186,5,950.2,26.02,16.38
SL03139,S0413,P001,8,454.88,17.26,13.19
SL03140,S0413,P114,10,1555.0,13.93,11.25
SL03141,S0413,P158,2,231.2,10.47,17.52
SL03142,S0413,P005,5,646.05,15.49,10.81
SL03143,S0414,P110,7,1333.57,7.9,11.04
SL03144,S0414,P062,6,370.5,21.52,9.52
SL03145,S0414,P042,7,632.59,22.62,15.06
SL03146,S0414,P123,8,1225.28,26.0,16.23
SL03147,S0414,P134,10,1999.8,15.3,8.05
SL03148,S0414,P040,5,907.3,11.7,7.8
SL03149,S0415,P192,1,185.54,19.06,9.2
SL03150,S0415,P012,6,1052.4,15.28,15.52
SL03151,S0415,P176,7,706.72,14.97,16.86
SL03152,S0415,P169,5,738.35,17.14,7.85
SL03153,S0415,P092,1,106.35,12.71,10.33
SL03154,S0415,P008,10,1392.5,26.89,11.97
SL03155,S0415,P141,2,239.9,28.7,12.97
SL03156,S0415,P192,6,1113.24,8.23,12.02
SL03157,S0416,P073,1,77.2,25.06,6.17
SL03158,S0416,P124,6,616.56,27.81,14.97
SL03159,S0416,P008,9,1253.25,6.59,5.64
SL03160,S0416,P113,4,611.36,14.05,7.58
SL03161,S0416,P010,3,277.83,25.95,10.14
SL03162,S0416,P161,4,380.6,12.25,7.1
SL03163,S0416,P036,6,1056.9,13.29,7.8
SL03164,S0416,P066,4,42.68,28.5,5.47
SL03165,S0416,P078,1,82.68,23.88,11.85
SL03166,S0416,P155,9,665.28,14.95,11.3
SL03167,S0417,P122,5,503.15,12.54,7.99
SL03168,S0417,P050,4,358.6,5.84,14.75
SL03169,S0417,P022,7,652.68,21.38,6.71
SL03170,S0417,P045,5,104.3,26.55,5.99
SL03171,S0417,P062,9,555.75,23.05,14.91
SL03172,S0417,P082,7,440.51,5.5,14.65
SL03173,S0418,P026,10,535.0,27.97,6.24
SL03174,S0418,P140,10,1577.8,24.82,7.53
SL03175,S0418,P160,10,1412.2,26.48,15.2
SL03176,S0418,P092,7,744.45,17.81,5.3
SL03177,S0418,P173,5,975.6,16.47,6.3
SL03178,S0418,P085,10,1203.1,16.79,8.79
SL03179,S0418,P005,2,258.42,10.56,10.28
SL03180,S0418,P010,5,463.05,17.08,16.8
SL03181,S0418,P103,9,868.77,17.66,9.97
SL03182,S0419,P033,7,605.5,28.79,14.92
SL03183,S0419,P074,2,371.8,16.31,12.51
SL03184,S0419,P111,1,167.81,14.93,8.02
SL03185,S0419,P123,6,918.96,16.92,6.42
SL03186,S0419,P088,5,904.55,13.31,15.53
SL03187,S0419,P192,2,371.08,7.38,7.2
SL03188,S0419,P106,8,1436.88,19.84,6.09
SL03189,S0419,P166,7,404.39,20.41,11.16
SL03190,S0420,P072,10,499.1,24.01,5.77
SL03191,S0420,P169,8,1181.36,11.3,9.05
SL03192,S0420,P184,6,399.0,25.86,5.47
SL03193,S0420,P091,10,1284.0,19.97,16.33
SL03194,S0420,P186,5,950.2,22.26,14.82
SL03195,S0420,P160,8,1129.76,18.64,9.07
